customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,num_support_tickets,payment_method,churn
CUST_02015,70,65.46,4085.57,Month-to-month,Fiber optic,1,Electronic check,1
CUST_02016,55,61.65,2908.81,Month-to-month,DSL,2,Mailed check,0
CUST_02017,23,48.83,1042.81,Month-to-month,No,0,Electronic check,1
CUST_02018,65,80.43,5471.32,Month-to-month,No,0,Electronic check,0
CUST_02019,60,70.2,3935.69,One year,Fiber optic,1,Credit card (automatic),0
CUST_02020,35,81.6,2752.99,Month-to-month,DSL,2,Mailed check,0
CUST_02021,5,56.11,288.02,One year,DSL,3,Electronic check,0
CUST_02022,69,93.08,6682.88,Month-to-month,Fiber optic,3,Electronic check,1
CUST_02023,39,43.5,1880.0,Month-to-month,DSL,2,Credit card (automatic),0
CUST_02024,29,64.21,1784.01,Month-to-month,DSL,1,Credit card (automatic),0
CUST_02025,44,63.41,2981.59,Month-to-month,Fiber optic,2,Bank transfer (automatic),1
CUST_02026,6,37.81,216.31,Month-to-month,Fiber optic,1,Electronic check,1
CUST_02027,60,91.57,5841.36,Two year,No,2,Mailed check,0
CUST_02028,14,31.39,496.28,Month-to-month,Fiber optic,0,Electronic check,1
CUST_02029,19,55.55,1003.44,Month-to-month,DSL,0,Credit card (automatic),1
CUST_02030,41,53.25,2179.98,One year,Fiber optic,0,Bank transfer (automatic),0
CUST_02031,48,78.87,3499.95,Month-to-month,DSL,2,Credit card (automatic),1
CUST_02032,2,40.16,80.87,Month-to-month,Fiber optic,1,Mailed check,1
CUST_02033,42,78.55,3316.36,Month-to-month,Fiber optic,2,Credit card (automatic),0
CUST_02034,12,55.53,728.76,Month-to-month,DSL,0,Mailed check,1
CUST_02035,69,83.83,6272.91,Month-to-month,DSL,3,Mailed check,0
CUST_02036,27,42.01,1105.02,One year,No,2,Mailed check,0
CUST_02037,36,54.44,1766.97,Two year,Fiber optic,1,Bank transfer (automatic),0
CUST_02038,45,102.02,4251.21,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_02039,12,59.81,718.12,One year,Fiber optic,2,Mailed check,0
CUST_02040,12,41.5,568.19,One year,Fiber optic,3,Credit card (automatic),0
CUST_02041,70,85.83,6330.51,Month-to-month,DSL,2,Mailed check,0
CUST_02042,42,58.42,2282.52,One year,No,0,Electronic check,0
CUST_02043,17,59.88,1168.26,One year,No,4,Electronic check,0
CUST_02044,48,80.09,4231.55,Two year,DSL,2,Electronic check,0
CUST_02045,65,85.19,5442.66,Two year,DSL,0,Credit card (automatic),0
CUST_02046,55,92.36,5360.37,Month-to-month,Fiber optic,2,Electronic check,0
CUST_02047,29,81.23,2083.83,Month-to-month,Fiber optic,2,Electronic check,1
CUST_02048,48,61.8,3396.09,Month-to-month,Fiber optic,0,Electronic check,0
CUST_02049,65,78.94,4609.22,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_02050,19,35.83,752.76,Month-to-month,Fiber optic,0,Credit card (automatic),1
CUST_02051,57,80.78,4572.0,Two year,Fiber optic,3,Credit card (automatic),0
CUST_02052,72,100.53,7777.39,Month-to-month,DSL,3,Electronic check,1
CUST_02053,25,57.13,1355.0,Month-to-month,DSL,1,Mailed check,0
CUST_02054,64,96.91,6218.98,Two year,Fiber optic,0,Electronic check,0
CUST_02055,2,22.59,50.0,Month-to-month,No,1,Credit card (automatic),1
CUST_02056,27,50.9,1338.45,Month-to-month,Fiber optic,0,Electronic check,0
CUST_02057,20,35.41,700.97,Two year,Fiber optic,1,Credit card (automatic),0
CUST_02058,3,32.26,110.59,Month-to-month,No,0,Credit card (automatic),1
CUST_02059,44,105.77,4589.01,Month-to-month,Fiber optic,3,Bank transfer (automatic),1
CUST_02060,39,63.56,2226.36,Month-to-month,Fiber optic,2,Credit card (automatic),1
CUST_02061,28,76.83,2142.51,Two year,DSL,0,Electronic check,0
CUST_02062,63,69.86,4935.94,Month-to-month,Fiber optic,1,Electronic check,0
CUST_02063,18,33.88,564.53,Month-to-month,Fiber optic,0,Mailed check,1
CUST_02064,60,68.89,3891.91,Month-to-month,Fiber optic,0,Electronic check,0
CUST_02065,46,68.4,2928.67,Month-to-month,DSL,1,Bank transfer (automatic),0
CUST_02066,65,84.15,5259.64,Two year,Fiber optic,2,Mailed check,0
CUST_02067,1,39.47,50.0,Month-to-month,DSL,1,Credit card (automatic),1
CUST_02068,70,61.53,4093.3,Two year,No,3,Credit card (automatic),0
CUST_02069,1,23.04,50.0,Month-to-month,DSL,2,Electronic check,0
CUST_02070,52,98.33,4867.46,Month-to-month,Fiber optic,2,Electronic check,1
CUST_02071,55,52.11,2792.99,Two year,Fiber optic,0,Mailed check,0
CUST_02072,12,43.82,524.19,Month-to-month,DSL,3,Electronic check,1
CUST_02073,3,34.75,109.11,Month-to-month,Fiber optic,0,Bank transfer (automatic),1
CUST_02074,3,35.85,115.27,Two year,DSL,2,Bank transfer (automatic),0
CUST_02075,10,27.3,299.71,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_02076,11,48.14,489.99,Month-to-month,No,2,Mailed check,0
CUST_02077,70,91.03,6592.41,Two year,Fiber optic,0,Credit card (automatic),0
CUST_02078,15,34.34,466.2,Month-to-month,No,1,Bank transfer (automatic),0
CUST_02079,58,80.79,4854.45,Month-to-month,DSL,1,Credit card (automatic),1
CUST_02080,5,43.83,246.7,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_02081,48,85.37,4553.82,Month-to-month,No,2,Bank transfer (automatic),1
CUST_02082,33,60.34,2055.82,Month-to-month,No,1,Electronic check,0
CUST_02083,39,94.71,3446.28,One year,DSL,4,Credit card (automatic),0
CUST_02084,57,75.67,3845.87,Month-to-month,Fiber optic,1,Electronic check,1
CUST_02085,16,35.0,550.97,One year,No,2,Mailed check,0
CUST_02086,1,32.18,50.0,Month-to-month,Fiber optic,2,Mailed check,1
CUST_02087,16,56.84,957.2,Month-to-month,Fiber optic,1,Electronic check,1
CUST_02088,58,60.68,3103.74,Month-to-month,DSL,0,Electronic check,0
CUST_02089,43,32.5,1207.08,One year,DSL,0,Electronic check,0
CUST_02090,67,88.62,6339.21,Month-to-month,Fiber optic,1,Credit card (automatic),0
CUST_02091,61,72.97,4587.29,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_02092,11,65.28,686.61,Two year,DSL,1,Credit card (automatic),0
CUST_02093,5,32.2,172.8,One year,DSL,0,Credit card (automatic),0
CUST_02094,2,63.95,125.72,Month-to-month,Fiber optic,5,Mailed check,1
CUST_02095,14,30.31,461.54,Two year,Fiber optic,0,Credit card (automatic),0
CUST_02096,35,64.63,2491.01,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_02097,2,35.56,76.38,Month-to-month,Fiber optic,1,Electronic check,1
CUST_02098,63,105.45,7506.82,Month-to-month,DSL,3,Credit card (automatic),1
CUST_02099,35,68.8,2098.7,Month-to-month,No,3,Credit card (automatic),0
CUST_02100,54,66.42,3184.94,Month-to-month,Fiber optic,1,Electronic check,1
CUST_02101,63,92.36,6327.47,One year,DSL,1,Credit card (automatic),0
CUST_02102,3,23.33,74.8,Month-to-month,Fiber optic,1,Electronic check,1
CUST_02103,32,49.79,1558.03,Two year,Fiber optic,2,Credit card (automatic),0
CUST_02104,49,72.67,3595.83,Two year,Fiber optic,2,Bank transfer (automatic),0
CUST_02105,72,87.69,5752.42,One year,Fiber optic,2,Electronic check,0
CUST_02106,59,81.4,4573.25,One year,Fiber optic,2,Credit card (automatic),1
CUST_02107,16,43.28,604.81,One year,Fiber optic,3,Mailed check,0
CUST_02108,20,58.94,1014.08,Two year,DSL,1,Electronic check,0
CUST_02109,58,98.17,5964.91,Month-to-month,DSL,3,Credit card (automatic),1
CUST_02110,48,73.37,3619.62,Month-to-month,DSL,0,Credit card (automatic),0
CUST_02111,18,57.18,1091.25,Month-to-month,Fiber optic,2,Mailed check,1
CUST_02112,36,45.12,1568.58,Month-to-month,Fiber optic,3,Bank transfer (automatic),0
CUST_02113,67,89.0,6508.56,Month-to-month,Fiber optic,2,Electronic check,1
CUST_02114,15,51.79,748.17,One year,DSL,1,Electronic check,0
CUST_02115,24,64.79,1465.35,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_02116,65,74.55,4988.71,Two year,DSL,0,Electronic check,0
CUST_02117,49,88.84,4412.97,Month-to-month,Fiber optic,2,Mailed check,1
CUST_02118,17,46.79,848.47,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_02119,21,24.3,503.99,Month-to-month,DSL,3,Credit card (automatic),0
CUST_02120,61,77.11,5335.33,Month-to-month,DSL,1,Bank transfer (automatic),0
CUST_02121,21,31.72,664.04,Month-to-month,Fiber optic,0,Bank transfer (automatic),1
CUST_02122,51,67.45,2940.97,Month-to-month,Fiber optic,2,Credit card (automatic),1
CUST_02123,36,75.42,2778.79,Month-to-month,DSL,2,Credit card (automatic),0
CUST_02124,16,59.37,1024.56,Month-to-month,No,4,Electronic check,0
CUST_02125,27,44.88,1211.61,Month-to-month,No,1,Mailed check,0
CUST_02126,52,62.98,3085.58,Month-to-month,No,1,Electronic check,0
CUST_02127,58,85.66,5043.2,Month-to-month,DSL,2,Electronic check,0
CUST_02128,2,37.89,79.76,Month-to-month,Fiber optic,3,Electronic check,1
CUST_02129,66,90.66,6210.35,Month-to-month,DSL,1,Bank transfer (automatic),0
CUST_02130,18,29.48,515.99,Month-to-month,No,0,Credit card (automatic),0
CUST_02131,47,58.03,2630.85,Month-to-month,Fiber optic,0,Credit card (automatic),0
CUST_02132,21,50.87,1167.68,One year,DSL,5,Mailed check,1
CUST_02133,20,38.86,721.57,Two year,DSL,1,Mailed check,0
CUST_02134,65,112.13,7036.52,Two year,No,2,Electronic check,0
CUST_02135,51,61.46,3287.22,Month-to-month,No,1,Electronic check,0
CUST_02136,66,72.12,4637.88,Month-to-month,Fiber optic,0,Electronic check,0
CUST_02137,2,25.71,50.0,Month-to-month,Fiber optic,2,Credit card (automatic),1
CUST_02138,20,43.3,768.55,One year,Fiber optic,1,Electronic check,0
CUST_02139,4,31.83,127.86,One year,No,1,Bank transfer (automatic),0
CUST_02140,35,72.12,2894.55,Two year,Fiber optic,1,Electronic check,0
CUST_02141,34,51.83,1950.44,Two year,Fiber optic,1,Bank transfer (automatic),0
CUST_02142,71,83.17,6408.24,Month-to-month,Fiber optic,0,Credit card (automatic),0
CUST_02143,17,20.61,348.8,One year,No,1,Credit card (automatic),0
CUST_02144,48,57.52,3028.37,Two year,DSL,1,Electronic check,0
CUST_02145,72,104.63,8000.0,Month-to-month,Fiber optic,2,Credit card (automatic),1
CUST_02146,6,33.03,181.42,Two year,DSL,3,Electronic check,0
CUST_02147,33,60.61,1998.11,Month-to-month,Fiber optic,0,Credit card (automatic),1
CUST_02148,29,46.09,1479.72,Two year,Fiber optic,2,Electronic check,0
CUST_02149,2,29.02,63.65,One year,DSL,1,Bank transfer (automatic),0
CUST_02150,31,74.88,2588.26,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_02151,19,58.14,1256.48,One year,DSL,2,Credit card (automatic),0
CUST_02152,23,33.47,720.74,Month-to-month,,3,Credit card (automatic),0
CUST_02153,16,80.96,1328.45,One year,No,1,Electronic check,0
CUST_02154,38,51.94,1771.87,One year,Fiber optic,2,Credit card (automatic),0
CUST_02155,29,70.6,2062.86,One year,Fiber optic,0,Electronic check,0
CUST_02156,53,66.55,3075.36,Two year,DSL,1,Electronic check,0
CUST_02157,26,40.05,1016.28,Month-to-month,No,2,Electronic check,1
CUST_02158,50,64.09,3224.21,Month-to-month,Fiber optic,1,Electronic check,1
CUST_02159,38,56.56,2275.81,Month-to-month,DSL,2,Electronic check,1
CUST_02160,26,43.72,1039.51,Month-to-month,No,1,Bank transfer (automatic),1
CUST_02161,60,73.72,4924.02,Month-to-month,DSL,0,Electronic check,0
CUST_02162,54,73.94,3426.66,Month-to-month,Fiber optic,0,Bank transfer (automatic),0
CUST_02163,38,81.44,3201.37,Month-to-month,DSL,2,Electronic check,0
CUST_02164,39,63.27,2773.06,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_02165,55,69.93,4267.97,Two year,,0,Electronic check,0
CUST_02166,56,74.63,4209.61,Month-to-month,DSL,3,Electronic check,0
CUST_02167,52,63.24,2936.24,Two year,Fiber optic,0,Bank transfer (automatic),0
CUST_02168,9,30.65,242.56,Month-to-month,No,1,Credit card (automatic),1
CUST_02169,17,26.62,481.32,Month-to-month,DSL,1,Credit card (automatic),1
CUST_02170,30,93.11,2478.87,Month-to-month,Fiber optic,3,Mailed check,1
CUST_02171,42,61.51,2242.12,Month-to-month,Fiber optic,0,Credit card (automatic),1
CUST_02172,29,55.76,1591.89,Month-to-month,No,1,Bank transfer (automatic),1
CUST_02173,60,92.11,5004.41,Month-to-month,DSL,1,Credit card (automatic),1
CUST_02174,26,23.82,676.41,Month-to-month,Fiber optic,2,Electronic check,0
CUST_02175,40,83.86,3396.8,Month-to-month,No,0,Electronic check,0
CUST_02176,51,59.99,3385.62,One year,DSL,1,Electronic check,0
CUST_02177,28,36.8,996.23,Month-to-month,Fiber optic,0,Credit card (automatic),1
CUST_02178,41,51.29,2368.86,Two year,No,0,Electronic check,0
CUST_02179,53,83.71,5071.96,Month-to-month,DSL,1,Electronic check,0
CUST_02180,28,77.63,2207.81,Two year,Fiber optic,1,Bank transfer (automatic),0
CUST_02181,70,105.17,6671.07,One year,DSL,1,Credit card (automatic),0
CUST_02182,39,59.42,2006.84,Two year,No,2,Bank transfer (automatic),0
CUST_02183,57,58.02,3722.17,Two year,No,2,Bank transfer (automatic),0
CUST_02184,51,65.33,3340.82,Month-to-month,Fiber optic,1,Electronic check,1
CUST_02185,59,64.53,3466.45,Month-to-month,Fiber optic,0,Credit card (automatic),0
CUST_02186,49,57.96,2733.4,Month-to-month,Fiber optic,3,Electronic check,1
CUST_02187,39,67.69,2981.33,Two year,DSL,1,Electronic check,0
CUST_02188,55,69.05,4323.01,One year,DSL,0,Mailed check,0
CUST_02189,34,62.71,1944.11,Month-to-month,DSL,1,Electronic check,1
CUST_02190,62,83.38,5177.82,Two year,DSL,0,Bank transfer (automatic),0
CUST_02191,37,71.82,2901.27,Month-to-month,Fiber optic,2,Bank transfer (automatic),1
CUST_02192,54,80.93,4661.55,One year,DSL,3,Electronic check,0
CUST_02193,15,65.68,1031.18,One year,DSL,2,Electronic check,0
CUST_02194,13,34.02,485.85,Month-to-month,Fiber optic,1,Electronic check,1
CUST_02195,41,54.64,2451.69,One year,DSL,1,Electronic check,0
CUST_02196,61,71.02,4468.43,Two year,DSL,0,Credit card (automatic),0
CUST_02197,53,82.86,4379.63,Month-to-month,DSL,2,Bank transfer (automatic),0
CUST_02198,24,74.89,1969.07,Month-to-month,DSL,5,Electronic check,1
CUST_02199,62,75.02,5019.01,Month-to-month,Fiber optic,1,Electronic check,1
CUST_02200,48,73.07,3187.38,One year,Fiber optic,3,Credit card (automatic),0
CUST_02201,41,73.46,3016.03,Month-to-month,No,0,Credit card (automatic),1
CUST_02202,72,75.91,5616.13,Two year,Fiber optic,2,Credit card (automatic),0
CUST_02203,57,108.06,7020.06,Two year,Fiber optic,1,Electronic check,0
CUST_02204,22,43.49,950.5,Month-to-month,No,1,Bank transfer (automatic),0
CUST_02205,5,31.05,144.68,Month-to-month,Fiber optic,1,Electronic check,1
CUST_02206,20,54.44,,One year,Fiber optic,2,Credit card (automatic),0
CUST_02207,13,55.28,811.79,One year,Fiber optic,3,Mailed check,0
CUST_02208,14,46.34,658.41,Month-to-month,DSL,4,Bank transfer (automatic),1
CUST_02209,38,63.96,2249.25,Month-to-month,DSL,1,Electronic check,0
CUST_02210,71,75.1,5206.39,Month-to-month,DSL,1,Credit card (automatic),0
CUST_02211,47,55.41,2236.92,Two year,Fiber optic,0,Electronic check,0
CUST_02212,31,30.54,805.83,Month-to-month,DSL,0,Credit card (automatic),0
CUST_02213,18,41.09,704.72,Two year,Fiber optic,0,Electronic check,0
CUST_02214,57,72.98,4419.2,Month-to-month,No,1,Credit card (automatic),1
CUST_02215,40,41.84,1790.33,Two year,Fiber optic,2,Electronic check,0
CUST_02216,4,20.03,68.21,Month-to-month,DSL,0,Bank transfer (automatic),1
CUST_02217,34,51.86,1860.03,Month-to-month,Fiber optic,0,Credit card (automatic),1
CUST_02218,13,50.21,703.42,Two year,DSL,1,Mailed check,0
CUST_02219,36,38.42,1271.68,Two year,No,0,Electronic check,0
CUST_02220,5,25.39,113.73,Month-to-month,Fiber optic,0,Mailed check,1
CUST_02221,16,24.6,417.9,Month-to-month,Fiber optic,0,Electronic check,1
CUST_02222,59,89.9,5411.78,Month-to-month,Fiber optic,2,Bank transfer (automatic),0
CUST_02223,13,31.88,401.61,Month-to-month,Fiber optic,1,Electronic check,1
CUST_02224,8,55.63,455.51,Month-to-month,Fiber optic,4,Electronic check,1
CUST_02225,16,33.5,585.89,Two year,DSL,0,Electronic check,0
CUST_02226,67,62.65,3685.36,Month-to-month,DSL,1,Electronic check,0
CUST_02227,69,88.36,6119.6,One year,DSL,2,Electronic check,0
CUST_02228,48,53.69,2404.27,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_02229,57,84.03,4480.38,Month-to-month,No,0,Electronic check,0
CUST_02230,66,99.62,7113.81,One year,Fiber optic,0,Credit card (automatic),0
CUST_02231,22,54.75,,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_02232,30,59.31,1986.3,One year,No,4,Mailed check,0
CUST_02233,3,36.67,105.59,Month-to-month,DSL,2,Credit card (automatic),1
CUST_02234,38,63.38,2412.22,Two year,DSL,1,Bank transfer (automatic),0
CUST_02235,67,105.12,6291.0,One year,No,3,Bank transfer (automatic),0
CUST_02236,2,33.34,73.74,Two year,No,2,Electronic check,0
CUST_02237,52,76.0,4092.5,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_02238,34,32.05,1223.9,Month-to-month,DSL,0,Electronic check,0
CUST_02239,70,83.9,6105.93,Month-to-month,No,0,Bank transfer (automatic),0
CUST_02240,43,58.08,2223.12,Month-to-month,Fiber optic,2,Electronic check,1
CUST_02241,30,58.51,1788.77,Month-to-month,Fiber optic,2,Mailed check,1
CUST_02242,8,32.44,294.54,Month-to-month,DSL,3,Bank transfer (automatic),0
CUST_02243,41,67.24,2481.99,Month-to-month,Fiber optic,1,Electronic check,1
CUST_02244,71,89.46,6024.01,Month-to-month,No,0,Electronic check,1
CUST_02245,1,23.0,50.0,Month-to-month,No,0,Credit card (automatic),0
CUST_02246,1,18.0,50.0,Month-to-month,Fiber optic,0,Electronic check,1
CUST_02247,65,92.89,5463.59,Month-to-month,Fiber optic,2,Electronic check,1
CUST_02248,20,68.69,1234.02,One year,Fiber optic,2,Electronic check,0
CUST_02249,44,83.26,3275.43,Month-to-month,Fiber optic,0,Credit card (automatic),0
CUST_02250,45,74.75,3399.79,Month-to-month,Fiber optic,2,Bank transfer (automatic),0
CUST_02251,35,65.34,2569.62,Month-to-month,DSL,2,Bank transfer (automatic),0
CUST_02252,36,38.02,1369.33,One year,DSL,0,Credit card (automatic),0
CUST_02253,50,85.27,4147.97,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_02254,18,18.0,295.75,One year,DSL,0,Credit card (automatic),0
CUST_02255,13,58.7,851.45,Two year,DSL,2,Bank transfer (automatic),0
CUST_02256,72,87.42,7213.13,Month-to-month,No,1,Credit card (automatic),0
CUST_02257,1,18.0,50.0,Two year,Fiber optic,1,Bank transfer (automatic),0
CUST_02258,14,49.24,692.58,One year,DSL,2,Electronic check,0
CUST_02259,53,70.02,4171.34,Month-to-month,DSL,1,Electronic check,0
CUST_02260,41,61.42,2536.98,Month-to-month,Fiber optic,2,Electronic check,0
CUST_02261,24,45.46,1040.47,One year,Fiber optic,1,Mailed check,0
CUST_02262,9,40.97,334.12,Two year,Fiber optic,2,Credit card (automatic),0
CUST_02263,27,50.84,1223.39,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_02264,5,18.0,88.62,Month-to-month,DSL,0,Credit card (automatic),1
CUST_02265,40,66.33,2565.34,One year,Fiber optic,1,Bank transfer (automatic),0
CUST_02266,36,53.74,1764.78,Month-to-month,DSL,1,Credit card (automatic),1
CUST_02267,67,106.64,7163.13,One year,Fiber optic,2,Bank transfer (automatic),0
CUST_02268,58,86.22,5343.94,Month-to-month,DSL,1,Electronic check,0
CUST_02269,34,72.87,2563.71,One year,DSL,2,Mailed check,0
CUST_02270,39,83.04,3503.95,Two year,DSL,1,Mailed check,0
CUST_02271,50,78.33,4279.89,One year,No,1,Electronic check,0
CUST_02272,22,49.84,976.8,One year,DSL,2,Electronic check,0
CUST_02273,44,38.5,1943.89,One year,DSL,2,Electronic check,0
CUST_02274,2,33.99,61.12,Two year,DSL,1,Electronic check,0
CUST_02275,68,100.17,7299.16,Two year,Fiber optic,0,Electronic check,0
CUST_02276,68,90.14,6256.37,Month-to-month,Fiber optic,0,Credit card (automatic),0
CUST_02277,65,84.41,5516.85,One year,No,3,Mailed check,1
CUST_02278,16,38.52,690.59,Month-to-month,Fiber optic,0,Credit card (automatic),1
CUST_02279,57,68.43,4239.32,Two year,Fiber optic,1,Electronic check,0
CUST_02280,42,66.77,2431.58,One year,Fiber optic,1,Credit card (automatic),0
CUST_02281,71,75.68,5578.35,Month-to-month,DSL,0,Credit card (automatic),0
CUST_02282,2,48.37,96.59,Month-to-month,No,1,Credit card (automatic),0
CUST_02283,29,49.64,1402.31,Month-to-month,No,0,Bank transfer (automatic),1
CUST_02284,7,33.69,202.85,One year,DSL,0,Bank transfer (automatic),0
CUST_02285,69,70.26,5397.91,Month-to-month,Fiber optic,0,Mailed check,0
CUST_02286,13,30.39,374.55,Month-to-month,DSL,0,Mailed check,0
CUST_02287,3,22.53,77.72,Two year,Fiber optic,2,Bank transfer (automatic),0
